Barra,Tensao_pu,Angulo_graus,Correcao_Tensao_QLIM_pu,Tipo_Barra
3882,0.9688,0.5872,0.000000,1
3883,1.0007,-2.7835,0.000000,1
3884,0.9872,6.6274,0.000000,1
3885,1.0020,-3.7334,0.000000,1
3886,0.9747,5.0474,0.000000,1
3887,0.9765,2.6348,0.000000,1
3888,0.9764,-5.3169,0.000000,1
3889,0.9881,3.0291,0.000000,1
3890,0.9792,2.0695,0.000000,1
3891,0.9835,-2.8415,0.000000,1
3892,0.9748,5.4003,0.000000,1
3893,0.9706,-0.4929,0.000000,1
3894,0.9794,-1.8078,0.000000,1
3895,0.9743,0.1684,0.000000,1
3896,0.9602,2.4912,0.000000,1
3897,0.9855,11.9561,0.000000,1
3898,0.9854,11.9887,0.000000,1
3899,0.9811,9.1504,0.000000,1
3900,0.9742,2.4535,0.000000,1
3901,0.9740,4.9285,0.000000,1
3902,0.9500,-13.6422,0.000000,1
3903,0.9957,-6.9781,0.000000,1
3904,1.0020,-22.2155,0.000000,1
3905,0.9849,-27.8024,0.000000,1
3906,0.9846,-27.8551,0.000000,1
3907,1.0413,-8.3513,0.000000,1
3908,0.9878,-7.7910,0.000000,1
3909,0.9760,-8.6792,0.000000,1
3910,1.0071,-21.0079,0.000000,1
3911,0.9664,-7.6947,0.000000,1
3912,0.9811,1.2185,0.000000,1
3915,1.0207,-9.2940,0.000000,1
3916,0.9822,-7.9610,0.000000,1
3917,1.0126,-12.0018,0.000000,1
3918,1.0199,-12.8277,0.000000,1
3919,0.9760,-17.1796,0.000000,1
3920,0.9844,-4.1299,0.000000,1
3921,0.9755,-15.4355,0.000000,1
3922,1.0052,-13.1424,0.000000,1
3923,0.9934,-30.7375,0.000000,1
3924,1.0061,-13.2278,0.000000,1
3925,0.9976,-27.8796,0.000000,1
3926,0.9873,-8.8659,0.000000,1
3927,1.0016,-29.9154,0.000000,1
3928,1.0175,-34.9323,0.000000,1
3929,0.9838,-10.1741,0.000000,1
3930,1.0414,8.6302,0.000000,1
3931,0.9898,-7.6916,0.000000,1
3932,1.0014,-26.0294,0.000000,1
3933,0.9934,-7.0434,0.000000,1
3934,0.9894,-8.4522,0.000000,1
3935,0.9814,-8.2115,0.000000,1
3936,0.9980,-28.6373,0.000000,1
3937,0.9953,-30.6028,0.000000,1
3938,0.9954,-30.4086,0.000000,1
3939,0.9977,-26.8393,0.000000,1
3940,0.9978,-26.8752,0.000000,1
3941,0.9918,-28.0107,0.000000,1
3942,1.0202,-12.8323,0.000000,1
3943,1.0242,-12.2260,0.000000,1
3944,1.0325,-10.8138,0.000000,1
3945,1.0315,-10.9299,0.000000,1
3946,1.0011,-15.5805,0.000000,1
3947,0.9997,-15.9790,0.000000,1
3948,0.9501,-19.5613,0.000000,1
3949,0.9973,-37.0987,0.000000,1
3950,1.0004,-21.6566,0.000000,1
3951,0.9830,-24.0508,0.000000,1
3952,0.9808,-23.7302,0.000000,1
3954,0.9694,-20.4437,0.000000,1
3955,0.9928,-24.6981,0.000000,1
3957,1.0483,-20.2181,0.000000,1
3958,0.9797,-26.1422,0.000000,1
3959,0.9781,-25.7815,0.000000,1
3960,1.0099,-6.1018,0.000000,1
3961,1.0099,-6.1018,0.000000,1
3962,0.9841,-15.8738,0.000000,2
3963,0.9724,-15.4709,0.000000,2
3964,0.9500,13.3003,0.000000,2
3965,0.9584,6.5547,0.000000,1
3966,0.9982,-21.0664,0.000000,1
3967,0.9533,17.3269,0.000000,1
3968,0.9500,24.0372,0.000000,2
3969,0.9817,5.2776,0.000000,1
3970,1.0371,-1.2727,0.000000,1
3971,1.0099,-6.0968,0.000000,1
3973,1.0099,-6.0968,0.000000,1
3974,0.9907,-20.6398,0.000000,2
3975,0.9907,-20.6398,0.000000,1
3977,0.9982,-21.0664,0.000000,2
3978,0.9982,-21.0664,0.000000,2
3979,0.9631,-12.4988,0.000000,1
3980,1.0359,-23.1937,0.000000,1
3981,1.0019,-22.2213,0.000000,1
3982,0.9811,-8.2386,0.000000,1
3983,0.9862,6.1635,0.000000,1
3984,0.9811,-0.3391,0.000000,1
3987,0.9674,-16.1064,0.000000,1
3990,1.0210,-10.2015,0.000000,1
3991,1.0359,-23.1982,0.000000,1
3992,1.0359,-23.1938,0.000000,1
3993,1.0417,-18.1053,0.000000,1
3994,1.0406,-22.5541,0.000000,1
3995,1.0482,-17.2682,0.000000,1
3996,1.0472,-21.6843,0.000000,1
3997,1.0500,-17.1640,0.000000,1
3998,1.0488,-21.4664,0.000000,1
3999,1.0354,-16.1548,0.000000,1
4000,0.9831,-20.5346,0.000000,1
4001,0.9707,-21.1259,0.000000,1
4002,0.9828,-21.5840,0.000000,1
4003,0.9856,-21.8308,0.000000,1
4004,0.9884,-21.6903,0.000000,1
4005,0.9827,-22.8291,0.000000,1
4006,0.9715,-24.1445,0.000000,1
4007,0.9698,-23.7448,0.000000,1
4008,0.9748,-23.9075,0.000000,1
4009,0.9874,-23.3966,0.000000,1
4010,0.9722,-23.8858,0.000000,1
4011,0.9931,-20.6501,0.000000,1
4012,1.0386,-13.3211,0.000000,1
4013,1.0386,-13.3211,0.000000,1
4014,1.0394,-13.2376,0.000000,1
4015,1.0101,-13.6458,0.000000,1
4016,1.0444,-23.2858,0.000000,2
4017,1.0500,-25.8480,0.000000,1
4018,1.0191,-28.0167,0.000000,1
4019,1.0355,3.6230,0.000000,1
4020,0.9605,-25.5043,0.000000,1
4021,0.9986,-25.1387,0.000000,1
4022,0.9988,-24.6584,0.000000,1
4023,0.9975,-24.6926,0.000000,1
4024,0.9937,-24.1584,0.000000,1
4025,0.9964,-24.3991,0.000000,1
4026,0.9942,-24.9123,0.000000,1
4027,1.0062,-23.8897,0.000000,1
4028,1.0456,-19.2054,0.000000,1
4029,0.9984,-24.6039,0.000000,1
4030,0.9996,-24.7105,0.000000,1
4031,1.0044,-24.5779,0.000000,1
4032,0.9924,-25.7529,0.000000,1
4033,0.9916,-25.9253,0.000000,1
4034,0.9946,-13.0768,0.000000,1
4036,0.9988,-27.2235,0.000000,1
4037,1.0019,-6.2631,0.000000,1
4038,0.9954,-5.3528,0.000000,1
4039,0.9500,6.8977,0.000000,2
4040,1.0117,-23.6853,0.000000,1
4041,0.9843,1.5430,0.000000,1
4042,1.0155,-16.7844,0.000000,2
4043,1.0309,-20.3254,0.000000,1
4044,0.9644,-12.2772,0.000000,2
4045,1.0351,-23.0036,0.000000,1
4048,1.0055,-25.4485,0.000000,1
4049,1.0830,-9.6609,0.000000,1
4050,1.0625,-15.0002,0.000000,1
4051,1.0305,-11.0322,0.000000,1
4052,1.0191,13.7497,0.000000,2
4053,1.0500,7.4956,0.000000,1
4054,1.0300,10.0470,0.000000,2
4055,1.0500,3.8885,0.000000,1
4056,1.0046,-29.5969,0.000000,1
4057,1.0023,-29.7599,0.000000,1
4059,0.9729,-28.3374,0.000000,1
4060,0.9943,-16.3230,0.000000,1
4061,0.9856,-23.1219,0.000000,1
4062,0.9849,-22.4861,0.000000,1
4063,0.9836,-25.5560,0.000000,1
4064,1.0013,-1.0468,0.000000,2
4065,1.0079,-7.0234,0.000000,1
4066,1.0355,-5.7387,0.000000,1
4068,1.0461,-1.5279,0.000000,2
4069,1.0497,-3.8907,0.000000,1
4070,0.9846,-11.7475,0.000000,1
4071,1.0023,-9.4255,0.000000,1
4072,0.9832,-18.3195,0.000000,1
4073,1.0284,-8.3884,0.000000,1
4074,1.0265,-10.7328,0.000000,1
4075,1.0442,-17.3825,0.000000,1
4076,1.0329,-19.6284,0.000000,1
4077,1.0079,-17.4859,0.000000,1
4080,1.0101,-16.4772,0.000000,1
4081,1.0500,-14.4618,0.000000,1
4082,1.0031,-16.7222,0.000000,1
4084,0.9579,-28.9843,0.000000,1
4086,1.0062,-14.3460,0.000000,1
4087,1.0055,-14.3559,0.000000,1
4088,1.0153,-17.3989,0.000000,1
4089,1.0194,-24.9931,0.000000,1
4090,1.0101,2.8196,0.000000,1
4091,1.0153,3.6670,0.000000,1
4092,0.9931,-24.9908,0.000000,1
4093,1.0402,-25.0715,0.000000,1
4095,1.0037,-27.2182,0.000000,1
4096,1.0042,-27.3638,0.000000,1
4097,1.0042,-27.3638,0.000000,1
4098,0.9962,-25.0715,0.000000,1
4099,1.0203,-15.8945,0.000000,1
4100,0.9885,-24.6922,0.000000,2
4101,0.9885,-24.6922,0.000000,1
4102,0.9755,-24.1072,0.000000,1
4105,0.9838,-27.1083,0.000000,1
4107,0.9857,-26.7573,0.000000,1
4108,0.9761,-25.8957,0.000000,1
4110,1.0277,-14.9555,0.000000,1
4111,1.0271,-15.0567,0.000000,1
4113,0.9851,-26.9397,0.000000,1
4114,0.9837,-20.4434,0.000000,1
4118,0.9578,-28.5800,0.000000,1
4120,0.9740,-20.4651,0.000000,1
4126,0.9680,-19.5295,0.000000,1
4127,1.0056,-21.2821,0.000000,1
4128,1.0079,-20.3762,0.000000,1
4129,1.0047,-24.2049,0.000000,1
4130,1.0184,-24.4603,0.000000,1
4131,0.9947,-28.6165,0.000000,1
4132,0.9857,-7.6306,0.000000,1
4133,0.9913,-5.9600,0.000000,1
4134,0.9841,-2.8532,0.000000,1
4135,0.9666,-14.7265,0.000000,1
4136,0.9882,3.0291,0.000000,1
4137,0.9622,-1.2229,0.000000,1
4138,0.9760,2.9321,0.000000,2
4140,0.9985,-6.3069,0.000000,2
4141,0.9884,-3.3891,0.000000,1
4143,1.0291,-2.7520,0.000000,1
4144,1.0078,-25.5998,0.000000,1
4145,0.9861,6.1229,0.000000,1
4147,0.9862,6.1699,0.000000,1
4148,0.9934,-6.3420,0.000000,1
4149,1.0011,-19.8621,0.000000,1
4150,1.0136,-21.3151,0.000000,1
4152,0.9948,-23.8601,0.000000,1
4153,0.9813,9.1279,0.000000,1
4155,1.0017,-6.2672,0.000000,1
4156,0.9747,-20.0337,0.000000,1
4157,1.0043,-6.0409,0.000000,1
4158,1.0043,-6.0383,0.000000,1
4159,1.0017,-6.2681,0.000000,1
4160,1.0133,-21.4036,0.000000,1
4161,1.0039,-22.5449,0.000000,1
4162,1.0049,-22.6257,0.000000,1
4163,1.0130,-21.3513,0.000000,1
4164,1.0014,-24.4418,0.000000,1
4165,0.9818,-8.0149,0.000000,1
4166,0.9981,-6.9442,0.000000,1
4167,1.0408,8.5925,0.000000,1
4168,0.9742,2.4340,0.000000,1
4169,0.9994,-22.2497,0.000000,1
4170,0.9903,-21.9721,0.000000,1
4171,0.9949,-20.9259,0.000000,1
4172,1.0021,-22.0132,0.000000,1
4174,1.0042,-22.5284,0.000000,1
4176,1.0136,-21.3139,0.000000,1
4178,0.9823,-7.9590,0.000000,1
4180,0.9885,-24.6922,0.000000,2
4181,1.0408,8.5959,0.000000,1
4182,0.9885,-24.6922,0.000000,1
4183,0.9994,-22.2496,0.000000,1
4187,0.9857,9.4175,0.000000,1
4188,0.9857,9.4259,0.000000,1
4189,0.9857,9.4259,0.000000,1
4190,0.9784,3.0465,0.000000,1
4192,0.9793,6.3734,0.000000,1
4193,1.0023,-22.1773,0.000000,1
4194,1.0173,-25.1533,0.000000,1
4195,0.9861,-7.6094,0.000000,1
4196,0.9622,-1.2248,0.000000,1
4197,0.9813,9.1447,0.000000,1
4198,0.9813,9.0743,0.000000,1
4199,1.0047,-24.1928,0.000000,1
4200,0.9950,-24.4206,0.000000,1
4201,0.9976,-22.9130,0.000000,1
4202,0.9976,-22.9129,0.000000,1
4203,0.9976,-22.9130,0.000000,2
4204,0.9976,-22.9130,0.000000,2
4205,0.9976,-22.9130,0.000000,2
4206,0.9976,-22.9129,0.000000,2
4207,0.9976,-22.9129,0.000000,2
4208,0.9976,-22.9129,0.000000,2
4210,0.9971,-23.0093,0.000000,1
4213,0.9971,-23.0093,0.000000,1
4217,0.9869,-22.3819,0.000000,1
4218,0.9805,-12.1522,0.000000,1
4219,0.9945,-12.4433,0.000000,1
4220,0.9929,-13.9327,0.000000,1
4221,0.9793,-12.2633,0.000000,1
4222,0.9920,-6.9393,0.000000,1
4223,0.9722,0.5660,0.000000,1
4224,0.9725,0.5388,0.000000,1
4225,0.9935,-7.4617,0.000000,1
4226,0.9911,-7.3878,0.000000,1
4227,0.9871,-8.4136,0.000000,1
4228,0.9871,-8.4091,0.000000,1
4229,1.0161,2.1890,0.000000,1
4230,1.0050,-10.4691,0.000000,1
4231,1.0125,-10.4904,0.000000,1
4236,0.9837,-3.5018,0.000000,1
4237,0.9837,-3.5018,0.000000,1
4239,1.0003,-2.8657,0.000000,1
4240,1.0118,-22.6945,0.000000,1
4241,1.0063,-22.2950,0.000000,1
4242,1.0051,-23.0502,0.000000,1
4243,1.0111,-21.4979,0.000000,1
4244,1.0103,-23.2931,0.000000,1
4245,1.0092,-23.1830,0.000000,1
4246,1.0074,-23.2892,0.000000,1
4247,1.0111,-22.7722,0.000000,1
4249,0.9883,-13.0702,0.000000,1
4250,1.0190,-23.5152,0.000000,1
4251,0.9846,-2.9885,0.000000,1
4253,0.9529,-19.5366,0.000000,1
4254,1.0111,-22.4299,0.000000,1
4255,0.9779,-20.7963,0.000000,1
4256,0.9772,-16.6855,0.000000,1
4257,1.0082,-23.3735,0.000000,1
4258,0.9752,-16.9492,0.000000,1
4259,0.9576,-13.8952,0.000000,1
4260,1.0043,-10.6787,0.000000,1
4261,0.9896,-16.9738,0.000000,1
4262,1.0173,-21.9291,0.000000,1
4263,1.0021,-22.6198,0.000000,1
4264,1.0242,-4.4003,0.000000,1
4265,1.0103,1.6336,0.000000,1
4266,0.9828,-14.0087,0.000000,1
4267,0.9823,-15.0383,0.000000,1
4269,0.9943,-24.1242,0.000000,1
4270,1.0147,-21.6334,0.000000,1
4271,1.0192,-21.2839,0.000000,1
4272,1.0020,-23.3498,0.000000,1
4273,1.0044,-23.0951,0.000000,1
4274,0.9992,-23.4946,0.000000,1
4275,1.0003,-2.8657,0.000000,1
4276,1.0110,-22.6951,0.000000,1
4277,0.9936,-5.5981,0.000000,1
4278,1.0275,-20.3640,0.000000,1
4279,1.0017,-7.2135,0.000000,1
4280,0.9862,-7.6255,0.000000,1
4281,0.9863,-7.6282,0.000000,1
4282,1.0042,-11.8819,0.000000,1
4283,1.0042,-11.8819,0.000000,2
4284,0.9812,0.3424,0.000000,1
4285,0.9812,0.3424,0.000000,1
4287,1.0147,-23.2621,0.000000,1
4289,1.0127,-22.3084,0.000000,1
4290,1.0112,-22.2192,0.000000,1
4291,1.0006,-8.5589,0.000000,1
4292,1.0230,-14.7687,0.000000,1
4293,1.0146,-6.1412,0.000000,1
4294,1.0063,-0.9932,0.000000,1
4295,1.0085,-0.0836,0.000000,1
4296,1.0031,-5.1087,0.000000,1
4297,1.0016,-3.3134,0.000000,1
4298,0.9938,-7.2705,0.000000,1
4299,0.9935,-7.4650,0.000000,1
4300,0.9763,5.1655,0.000000,2
4301,0.9763,5.1655,0.000000,2
4302,0.9763,5.1655,0.000000,1
4303,0.9763,5.1655,0.000000,1
4304,0.9767,5.1264,0.000000,1
4307,0.9853,-20.8495,0.000000,1
4308,0.9839,-24.1076,0.000000,1
4309,0.9839,-24.1076,0.000000,1
4310,0.9853,-20.8495,0.000000,1
4311,1.0077,-9.1209,0.000000,1
4312,1.0084,-11.2198,0.000000,1
4313,0.9897,-19.5099,0.000000,1
4314,0.9924,-22.1527,0.000000,1
4315,0.9919,-22.1494,0.000000,1
4318,1.0194,-24.9932,0.000000,1
4319,1.0197,-24.9597,0.000000,1
4320,0.9943,-18.1261,0.000000,1
4321,0.9916,-19.5948,0.000000,1
4322,0.9821,-21.3118,0.000000,1
4323,0.9922,-19.5472,0.000000,1
4324,0.9821,-21.3179,0.000000,1
4325,0.9884,-23.1519,0.000000,1
4326,1.0000,-25.8289,0.000000,1
4327,0.9899,-24.0932,0.000000,1
4328,0.9876,-26.3477,0.000000,1
4329,0.9873,-26.4545,0.000000,1
4330,0.9916,-25.9674,0.000000,1
4331,0.9862,-23.3600,0.000000,1
4332,1.0631,-12.9716,0.000000,1
4333,1.0500,-15.5794,0.000000,1
4334,1.0057,0.4847,0.000000,2
4335,1.0060,-18.2704,0.000000,1
4336,1.0071,-24.2388,0.000000,1
4337,0.9854,-21.2970,0.000000,1
4338,0.9864,-21.5085,0.000000,1
4339,1.0227,-24.6005,0.000000,1
4340,1.0050,-22.5947,0.000000,1
4341,0.9919,-27.3663,0.000000,1
4342,1.0500,-26.5873,0.000000,1
4344,0.9856,-21.9558,0.000000,1
4345,0.9990,-26.7460,0.000000,1
4348,1.0193,-13.7082,0.000000,1
4349,1.0735,-5.7270,0.000000,1
4350,1.0789,-8.7082,0.000000,1
4351,1.0799,-11.3848,0.000000,1
4352,1.0526,-12.0064,0.000000,1
4353,1.0434,-11.5310,0.000000,1
4354,1.0110,-14.0758,0.000000,1
4355,1.0110,-14.0758,0.000000,1
4356,1.0110,-14.0758,0.000000,1
4357,1.0110,-14.0758,0.000000,1
4358,1.0117,-13.7582,0.000000,1
4360,0.9835,-18.4648,0.000000,1
4361,0.9954,-20.9078,0.000000,1
4362,1.0285,-16.1923,0.000000,1
4363,0.9553,-19.8829,0.000000,1
4364,1.0469,-14.5781,0.000000,1
4366,1.0184,-13.6975,0.000000,1
4367,1.0021,-26.2774,0.000000,1
4368,1.0236,-15.8282,0.000000,1
4369,0.9992,-3.5272,0.000000,1
4370,1.0420,-5.7656,0.000000,1
4371,1.0131,-11.7006,0.000000,1
4372,1.0087,-12.2860,0.000000,1
4373,0.9880,-42.6408,0.000000,1
4374,0.9537,-49.6008,0.000000,1
4375,1.0978,-11.3848,0.000000,1
4376,1.0310,-8.7535,0.000000,2
4377,0.9885,-19.6042,0.000000,1
4378,1.0014,-26.4865,0.000000,1
4379,1.0076,-3.5751,0.000000,1
4380,1.0000,-27.0081,0.000000,1
4381,1.0118,0.2941,0.000000,1
4382,1.0361,-14.9687,0.000000,1
4383,1.0077,-11.3577,0.000000,1
4386,1.0299,-13.2309,0.000000,1
4387,0.9576,-27.3629,0.000000,1
4388,1.0274,-14.2364,0.000000,1
4389,1.0265,-23.7724,0.000000,1
4390,1.0202,-18.4737,0.000000,1
4391,1.0238,-10.9728,0.000000,1
4392,1.0180,-12.2198,0.000000,1
4393,1.0339,-13.6756,0.000000,1
4394,0.9864,-24.3505,0.000000,1
4395,0.9924,-23.8883,0.000000,1
4396,0.9953,-27.2770,0.000000,1
4400,1.0341,-11.0838,0.000000,1
4417,1.0205,-10.0019,0.000000,1
4425,1.0203,-10.0978,0.000000,1
4430,0.9878,2.4452,0.000000,2
4431,0.9856,-2.2010,0.000000,1
4433,0.9852,-2.2924,0.000000,1
4434,0.9866,1.7699,0.000000,2
4435,0.9841,-2.4208,0.000000,1
4437,0.9854,-2.2962,0.000000,1
4440,0.9872,0.6064,0.000000,2
4441,0.9826,-2.7674,0.000000,1
4442,0.9816,1.0688,0.000000,2
4444,0.9881,1.4220,0.000000,2
4445,0.9853,-2.4366,0.000000,1
4446,0.9887,2.7800,0.000000,2
4447,0.9867,-2.1739,0.000000,1
4448,0.9973,-5.9391,0.000000,1
4462,0.9922,6.6746,0.000000,2
4465,1.0288,2.2812,0.000000,1
4469,0.9937,-3.0737,0.000000,1
4471,0.9731,1.6039,0.000000,1
4472,0.9999,2.1057,0.000000,2
4473,0.9994,-0.4180,0.000000,1
4474,0.9997,1.7858,0.000000,2
4475,0.9992,-0.4523,0.000000,1
4476,0.9996,1.3595,0.000000,2
4477,0.9990,-0.4769,0.000000,1
4478,0.9500,6.6452,0.000000,2
4479,1.0345,1.9940,0.000000,1
4489,0.9500,10.8589,0.000000,2
4491,1.0087,6.4944,0.000000,1
4492,0.9500,12.3500,0.000000,2
4493,1.0085,6.0566,0.000000,1
4494,1.0088,5.8771,0.000000,1
4495,1.0353,1.8697,0.000000,1
4496,1.0649,-2.6962,0.000000,1
4497,1.0724,-1.3718,0.000000,1
4500,0.9950,-6.4232,0.000000,1
4501,0.9971,-6.2542,0.000000,1
4502,1.0127,-5.0233,0.000000,1
4503,0.9890,-6.3084,0.000000,1
4504,1.0310,2.5512,0.000000,1
4505,0.9863,7.9306,0.000000,1
4506,0.9975,-6.4163,0.000000,1
4507,1.0343,-6.3660,0.000000,1
4508,0.9944,-5.9176,0.000000,1
4509,0.9975,-6.4163,0.000000,1
4510,1.0231,-3.0011,0.000000,1
4511,0.9623,-1.9634,0.000000,1
4512,1.0139,-8.2000,0.000000,1
4513,0.9740,-14.2361,0.000000,1
4514,1.0637,-8.2743,0.000000,1
4515,0.9961,-11.4847,0.000000,1
4517,1.0644,-2.5921,0.000000,1
4518,1.0121,-4.9290,0.000000,1
4519,0.9778,-11.0730,0.000000,1
4520,1.0416,9.3459,0.000000,2
4521,1.0262,-1.7239,0.000000,1
4522,0.9954,-8.1821,0.000000,1
4523,1.0170,5.3204,0.000000,2
4524,0.9550,-4.7117,0.000000,1
4525,1.0115,5.4430,0.000000,2
4526,1.0104,-11.0191,0.000000,1
4527,0.9831,-11.1297,0.000000,1
4528,0.9831,-11.1297,0.000000,1
4529,0.9828,-11.0191,0.000000,1
4530,1.1125,-13.0826,0.000000,1
4531,1.0857,-2.1016,0.000000,1
4532,0.9909,-13.0826,0.000000,1
4533,0.9910,-16.4413,0.000000,1
4534,0.9857,-16.8502,0.000000,1
4535,0.9857,-16.8571,0.000000,1
4536,0.9857,-16.8723,0.000000,1
4537,0.9857,-16.7923,0.000000,1
4538,0.9859,-16.6218,0.000000,1
4539,0.9831,-11.1259,0.000000,1
4540,0.9814,-2.1518,0.000000,1
4541,0.9987,-3.7499,0.000000,1
4542,1.0006,-10.3793,0.000000,1
4543,0.9831,-11.1259,0.000000,1
4544,0.9993,-13.3669,0.000000,1
4545,0.9857,-16.8502,0.000000,1
4546,0.9857,-16.8571,0.000000,1
4547,0.9857,-16.8723,0.000000,1
4548,0.9857,-16.7923,0.000000,1
4549,0.9859,-16.6218,0.000000,1
4550,0.9982,-13.7213,0.000000,1
4551,0.9982,-13.7213,0.000000,1
4552,1.0021,-9.6233,0.000000,1
4553,1.0029,-11.6358,0.000000,1
4554,1.0027,-11.5836,0.000000,1
4555,1.0029,-11.6358,0.000000,1
4556,1.0031,-11.1091,0.000000,1
4559,1.0031,-11.1091,0.000000,1
4560,0.9982,-13.7213,0.000000,1
4561,0.9982,-13.7213,0.000000,1
4562,0.9945,-6.7512,0.000000,1
4563,1.0674,-2.8958,0.000000,1
4565,1.0643,-0.9719,0.000000,1
4566,1.0276,-9.9080,0.000000,1
4568,0.9764,-11.1597,0.000000,1
4569,0.9866,-9.9079,0.000000,1
4570,1.0539,-4.9833,0.000000,1
4571,1.0132,-7.8727,0.000000,1
4573,0.9883,-9.1351,0.000000,1
4574,1.0384,0.0946,0.000000,1
4577,0.9778,-11.0730,0.000000,1
4578,1.0266,0.7553,0.000000,1
4579,1.0266,0.7553,0.000000,1
4580,0.9930,-6.2992,0.000000,1
4581,1.0117,-6.2992,0.000000,1
4582,1.0063,-3.3981,0.000000,1
4583,1.0500,-6.0807,0.000000,1
4584,0.9934,-6.3268,0.000000,1
4586,1.0114,-6.2607,0.000000,1
4587,0.9934,-6.3268,0.000000,1
4588,1.0827,-1.5059,0.000000,1
4589,0.9932,-6.2607,0.000000,1
4590,0.9690,-15.2741,0.000000,1
4591,1.0549,-1.6643,0.000000,1
4592,1.0021,-5.6797,0.000000,1
4593,0.9908,-16.9292,0.000000,1
4594,1.0338,3.7811,0.000000,1
4595,1.0562,-1.6748,0.000000,1
4596,0.9908,-16.9292,0.000000,2
4597,0.9908,-16.9292,0.000000,2
4598,1.0680,0.4229,0.000000,1
4599,1.0147,-4.7079,0.000000,1
4601,1.0109,-14.2096,0.000000,1
4602,1.0384,-10.3347,0.000000,1
4605,1.0375,-7.8746,0.000000,2
4613,1.0066,-13.1684,0.000000,1
4619,1.0066,-13.1681,0.000000,1
4623,1.0380,-10.9086,0.000000,1
4629,0.9827,-11.2219,0.000000,1
4630,0.9827,-11.2219,0.000000,1
4633,1.0292,-11.4998,0.000000,1
4637,1.0226,-8.3940,0.000000,1
4641,1.0148,-13.7402,0.000000,1
4642,1.0063,-14.7496,0.000000,1
4643,1.0329,-11.1695,0.000000,1
4653,0.9717,-12.3888,0.000000,1
4663,0.9722,-16.5288,0.000000,1
4665,0.9878,-0.9719,0.000000,1
4667,0.9760,-11.2323,0.000000,1
4668,0.9760,-11.2323,0.000000,1
4671,1.0026,-11.6208,0.000000,1
4672,1.0026,-11.6208,0.000000,1
4673,0.9835,-17.3494,0.000000,1
4677,1.0965,-2.1016,0.000000,1
4678,0.9975,-6.4694,0.000000,1
4679,0.9979,-6.5235,0.000000,1
4680,0.9975,-6.4694,0.000000,1
4681,0.9979,-6.5235,0.000000,1
4683,0.9958,-16.7190,0.000000,1
4684,0.9885,-12.9659,0.000000,1
4690,1.0296,-14.7102,0.000000,1
4700,1.0623,-9.9824,0.000000,1
4703,0.9859,-17.2636,0.000000,1
4711,0.9854,-14.0182,0.000000,1
4712,1.0034,-16.7191,0.000000,1
4713,0.9931,-17.4962,0.000000,1
4714,1.0099,-18.1243,0.000000,1
4715,1.0098,-18.1383,0.000000,1
4720,1.0470,-0.5075,0.000000,1
4723,0.9810,-18.5031,0.000000,1
4733,0.9855,-17.4748,0.000000,1
4743,0.9803,-18.0854,0.000000,1
4749,0.9826,-17.8921,0.000000,1
4755,0.9673,-20.8826,0.000000,1
4762,0.9767,-35.2923,0.000000,1
4763,0.9500,-22.7552,0.000000,1
4770,1.0159,-3.4643,0.000000,1
4772,0.9942,-16.9282,0.000000,1
4773,0.9506,-22.2799,0.000000,1
4779,0.9779,-11.1686,0.000000,1
4780,0.9779,-11.1686,0.000000,1
4793,0.9852,-18.1857,0.000000,1
4803,0.9983,-13.6367,0.000000,1
4804,1.0500,-1.5552,0.000000,2
4805,1.0388,-6.7922,0.000000,1
4807,1.0196,-9.0273,0.000000,1
4808,1.0332,-7.5552,0.000000,1
4809,1.0500,-1.9967,0.000000,2
4823,0.9500,-17.9218,0.000000,1
4830,1.0181,-10.4809,0.000000,1
4833,0.9513,-17.2891,0.000000,1
4839,0.9964,-7.9588,0.000000,1
4841,1.0171,-10.7795,0.000000,1
4843,1.0063,-11.3316,0.000000,1
4845,0.9840,-8.4855,0.000000,1
4846,1.0500,-8.2249,0.000000,2
4848,0.9514,-14.0230,0.000000,1
4853,0.9862,-16.0124,0.000000,1
4860,1.0329,-8.7948,0.000000,1
4861,1.0329,-8.7948,0.000000,1
4862,1.0298,-10.7007,0.000000,1
4863,0.9931,-14.1150,0.000000,1
4864,1.0328,-8.6751,0.000000,1
4866,1.0328,-8.6751,0.000000,1
4868,1.0065,-9.0657,0.000000,1
4869,1.0315,-10.1277,0.000000,1
4870,1.0204,-10.0105,0.000000,1
4871,0.9859,-8.4330,0.000000,1
4874,0.9792,-3.5835,0.000000,1
4883,0.9500,-21.4440,0.000000,1
4890,0.9500,-8.7278,0.000000,2
4891,0.9500,-10.3239,0.000000,2
4892,0.9546,-14.2060,0.000000,1
4893,0.9675,-20.8557,0.000000,1
4894,0.9757,-12.0542,0.000000,1
4895,0.9743,-13.5398,0.000000,1
4900,1.0326,-7.9172,0.000000,2
4902,1.0319,-7.8943,0.000000,1
4903,0.9824,-12.3322,0.000000,1
4909,0.9545,-15.0089,0.000000,1
4925,1.0500,-16.3297,0.000000,1
4929,0.9826,-17.8921,0.000000,1
4930,1.0554,-10.8117,0.000000,1
4933,1.0364,-6.9687,0.000000,1
4939,1.0495,-36.2728,0.000000,2
4940,0.9586,-10.8478,0.000000,1
4941,1.0286,-10.8478,0.000000,1
4942,0.9578,-10.9450,0.000000,1
4944,1.0278,-10.9450,0.000000,1
4945,1.0382,-3.7768,0.000000,1
4948,1.0382,-3.7768,0.000000,1
