ID_Barra,Tipo_Barra,Tensao_Base_kV,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu,Corte_Ativo_DERA_pu,Corte_Reativo_DERA_pu
5527,1,230.0,0.9923771576255348,-3.1735229462204892,0.0,0.0,0.0,0.0,0.0,-3.8809808109658706e-11,0.0,0.0
5536,1,34.5,0.9822821519303112,0.5779932148378699,0.0,0.0,0.0,0.0,0.0,-8.046580670076088e-10,0.0,0.0
5537,1,230.0,0.9961655062315624,-1.7111711461911028,0.0,0.0,0.0,0.0,0.0,-3.2793243813560426e-10,0.0,0.0
5611,1,230.0,1.0081640326483872,-6.723033597782308,0.0,0.0,0.08585000000000001,-0.0361,0.0,-3.4330088509198277e-9,-8.18181347400437e-9,3.4404597135883257e-9
5612,1,34.5,1.0180560164915715,3.6921928774843265,0.0,0.0,-0.29100000000000004,0.0353,0.0,-5.212628597485853e-10,0.0,0.0
5613,1,69.0,1.006921983906976,-7.796320707879477,0.0,0.0,0.305,-0.011000000000000001,0.0,-3.396692412190497e-9,-8.181813335143799e-9,2.950817924150223e-10
5621,1,230.0,1.0189515140096947,6.003444382160327,0.0,0.0,0.0,0.0,0.0,-4.301336102532166e-9,0.0,0.0
5623,1,69.0,1.0089781882774342,7.1083004086906385,0.0,0.0,0.785,0.55,0.0,-4.437004853536564e-9,-8.18181342842351e-9,-5.732480746029211e-9
5624,1,991.0,1.0074919758123089,7.198307996366753,0.0,0.0,0.0,0.0,0.0,-4.447235971893306e-9,0.0,0.0
5625,1,13.8,1.0074919770304294,7.198307996366753,0.0,0.0,0.0,0.0,0.0,-4.453807298108524e-9,0.0,0.0
5626,1,991.0,1.0081406504358965,7.158870260441493,0.0,0.0,0.0,0.0,0.0,-4.442768061123937e-9,0.0,0.0
5627,1,13.8,1.0081406507702946,7.158870260441493,0.0,0.0,0.0,0.0,0.0,-4.444566993423589e-9,0.0,0.0
5631,1,230.0,1.0350795290321424,3.9907497387304693,0.0,0.0,0.0,0.0,0.0,-5.482543494302556e-9,0.0,0.0
5633,1,69.0,1.018039780226781,2.1643494481772794,0.0,0.0,0.0,0.0,0.0,-5.546321623636891e-9,0.0,0.0
5641,1,230.0,1.026717884675167,-4.744655945111577,0.0,0.0,0.0,0.0,0.0,-1.5649706816720854e-9,0.0,0.0
5643,1,69.0,1.0246366610524928,-7.945880569335169,0.0,0.0,2.275,0.6709999999999999,0.0,-1.5985298352858424e-9,-8.181818093116631e-9,-2.413186787024729e-9
5651,1,230.0,1.0292858048347413,-4.053787646112424,0.0,0.0,0.0,0.0,0.0,-1.2704650447567965e-9,0.0,0.0
5653,1,69.0,1.0109978577535301,-7.038109204679171,0.0,0.0,1.455,0.314,0.0,-1.275863136363052e-9,-8.181818118479796e-9,-1.7656982056375643e-9
5656,1,230.0,0.9888694423461449,-2.0559131686652767,0.0,0.0,0.0,0.0,0.0,-8.310274451133905e-10,0.0,0.0
5658,2,992.0,0.9888694423461449,-2.0559131686652767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,2,992.0,0.9888694423461449,-2.0559131686652767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,2,992.0,1.0292858048347413,-4.053787646112424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5690,1,230.0,0.9894013198106347,-2.060935192762682,0.0,0.0,1.66,0.546,0.0,-8.234101613498435e-10,-8.181818160195942e-9,-2.691128141847581e-9
5702,1,34.5,1.0092326532566314,2.7107052081458485,0.0,0.0,-0.486,0.00658,0.0,-1.932102078641405e-9,0.0,0.0
5745,1,34.5,1.030349979201717,14.679797518009593,0.0,0.0,0.0,0.0,0.0,5.833308966455862e-10,0.0,0.0
5746,3,992.0,1.029778912855481,0.0,1.570206433764072,1.810109227558915,0.0,0.0,0.0,0.0,0.0,0.0
5799,2,992.0,1.0148856041828496,3.3490660877622522,0.142,0.04550246952667982,0.0,0.0,0.0,0.0,0.0,0.0
5814,1,69.0,1.004197506730941,10.637289741500794,0.0,0.0,0.0,0.0,0.0,2.6660498641311066e-10,0.0,0.0
5816,1,34.5,1.0019888136876045,11.618011184360542,0.0,0.0,0.0,0.0,0.0,2.820483424537369e-10,0.0,0.0
5836,1,500.0,1.0609575270159624,-8.693997959417834,0.0,0.0,0.0,0.0,0.0,-6.667113274098121e-10,0.0,0.0
5837,1,230.0,0.9903350813449902,-13.325428032983213,0.0,0.0,2.625,0.1805,0.0,2.7939443309328764e-10,-8.18180512447433e-9,-5.625965047495681e-10
5838,1,69.0,0.9988248467067018,-13.692065599011059,0.0,0.0,0.20600000000000002,0.061,0.0,2.5129226138568227e-10,-8.18180513911285e-9,-2.422767541193611e-9
5841,1,500.0,1.0769370636574596,-1.9904981632889345,0.0,0.0,0.0,0.0,0.0,-1.5226584398189824e-9,0.0,0.0
5853,1,230.0,1.0254698037358654,-3.1193382505712117,0.0,0.0,0.0,0.0,0.0,-1.517667931086091e-9,0.0,0.0
5855,1,69.0,1.015687310540488,-6.338142071628169,0.0,0.0,1.9,0.621,0.0,-1.526596220063254e-9,-8.18181815041048e-9,-2.6741626691604773e-9
5878,1,34.5,1.0355772976443252,-6.893103502243688,0.0,0.0,0.0,0.0,0.0,3.4412372572437376e-8,0.0,0.0
5900,1,34.5,0.986037384320839,6.592139314638028,0.0,0.0,-0.166,0.259,0.0,-1.3522402342521117e-9,0.0,0.0
5901,1,34.5,1.0218675956812457,16.424286480905153,0.0,0.0,-0.09300000000000001,0.0139,0.0,9.670515522598212e-10,0.0,0.0
5913,1,34.5,1.002194574139063,11.163979658938885,0.0,0.0,-0.315,0.047,0.0,2.5273335526595115e-10,0.0,0.0
5914,1,992.0,1.0222113040119325,3.275110516195016,0.0,0.0,-0.31,0.21899999999999997,0.0,-2.824894956267618e-7,0.0,0.0
5916,1,34.5,1.032505025894643,13.946165215648927,0.0,0.0,-0.38299999999999995,0.1,0.0,1.6008728098910134e-9,0.0,0.0
5917,1,230.0,1.021810536830952,-3.4594998166696014,0.0,0.0,0.0,0.0,0.0,4.283470174782671e-10,0.0,0.0
5923,1,230.0,1.0218213330782704,-3.33328137657584,0.0,0.0,0.0,0.0,0.0,5.749492578544559e-10,0.0,0.0
5924,1,500.0,1.0964206786684396,5.191617392907919,0.0,0.0,0.0,0.0,0.0,-1.4187970830537938e-9,0.0,0.0
5925,1,230.0,1.0227771546750568,6.976257024562405,0.0,0.0,0.0,0.0,0.0,-1.301650280277632e-9,0.0,0.0
5926,1,500.0,1.0897630591938734,1.049447275836816,0.0,0.0,0.0,0.0,0.0,-1.285109386105286e-9,0.0,0.0
5929,1,18.5,1.268695499853272,5.191617392907919,0.0,0.0,0.0,0.0,0.0,-1.416287552341265e-9,0.0,0.0
5935,1,34.5,1.0214820150696535,17.84878041933557,0.0,0.0,-0.9279999999999999,0.325,0.0,-2.002639120690704e-9,0.0,0.0
5938,1,34.5,1.023589035417352,3.454544935384727,0.0,0.0,-0.648,0.028399999999999998,0.0,-7.140272292723746e-10,0.0,0.0
5958,1,230.0,1.0207020105064004,6.503684825046072,0.0,0.0,0.0,0.0,0.0,-4.283998752268749e-9,0.0,0.0
5959,1,34.5,1.0254695966976421,9.556666877069523,0.0,0.0,0.0,0.0,0.0,-3.96780408906843e-9,0.0,0.0
5960,1,138.0,1.0016093464932383,8.710429513281785,0.0,0.0,0.0,0.0,0.0,8.851756827160872e-10,0.0,0.0
5962,1,138.0,1.002460452599298,8.983283969907003,0.0,0.0,0.0,0.0,0.0,8.989104110456888e-10,0.0,0.0
5966,1,34.5,1.002078171889724,10.214219360781845,0.0,0.0,0.0,0.0,0.0,9.34702237828884e-10,0.0,0.0
5967,1,34.5,1.0028805957873541,10.268773877833455,0.0,0.0,0.0,0.0,0.0,9.574632907047621e-10,0.0,0.0
5968,1,34.5,1.0047680294937171,11.441893303238672,0.0,0.0,-0.113,0.00506,0.0,9.903227680483452e-10,0.0,0.0
5989,1,138.0,1.0017171204207385,8.462367525713624,0.0,0.0,0.0,0.0,0.0,8.706578986546943e-10,0.0,0.0
5990,1,34.5,1.0023719184510527,10.182191408797552,0.0,0.0,0.0,0.0,0.0,9.419365514831366e-10,0.0,0.0
5992,1,34.5,1.002576295247232,10.339811945635232,0.0,0.0,0.0,0.0,0.0,9.330929131222185e-10,0.0,0.0
5999,1,34.5,1.004724410150859,11.329296675918476,0.0,0.0,-0.151,0.00268,0.0,9.664362915717038e-10,0.0,0.0
6011,1,230.0,1.0221607943681965,-3.2575104638761205,0.0,0.0,-0.624,0.16510000000000002,0.0,4.316313849509973e-10,0.0,0.0
6013,1,69.0,1.0056541683647238,-3.7505299064395854,0.0,0.0,0.44000000000000006,0.077,0.0,4.72406653731813e-10,-8.18181818627275e-9,-1.4318181825977314e-9
6016,1,34.5,0.9984835444816528,-1.4803128735767164,0.0,0.0,-0.046,0.0116,0.0,4.721216043890947e-10,0.0,0.0
6030,1,34.5,1.013512248477989,15.566088744774104,0.0,0.0,-0.078,0.028300000000000002,0.0,4.8720596062043465e-9,0.0,0.0
6031,1,34.5,0.9735841983599571,15.525618706905338,0.0,0.0,-0.205,0.018000000000000002,0.0,1.4880329744797429e-9,0.0,0.0
6032,1,230.0,1.0152674281702054,13.336282949528991,0.0,0.0,0.0,0.0,0.0,2.158668944086704e-9,0.0,0.0
6033,1,34.5,0.9877466362451951,15.258979798050987,0.0,0.0,0.0,0.0,0.0,1.940808242768093e-9,0.0,0.0
6034,1,34.5,0.9874645502585844,15.31535411839391,0.0,0.0,0.0,0.0,0.0,1.9190840513199404e-9,0.0,0.0
6035,1,34.5,0.9960006217990326,16.201819288681616,0.0,0.0,-0.175,-0.05058,0.0,1.7209514841808602e-9,0.0,0.0
6036,1,34.5,0.9950635492604469,16.187724313560302,0.0,0.0,-0.18,-0.061509999999999995,0.0,1.7294952120570733e-9,0.0,0.0
6037,1,34.5,0.9792334288202794,1.8425947675321963,0.0,0.0,-0.315,0.12,0.0,-4.5481814065551016e-10,0.0,0.0
6038,1,34.5,0.9762370894013036,1.76277697004711,0.0,0.0,-0.163,0.0579,0.0,-9.557263556323876e-10,0.0,0.0
6040,1,230.0,1.031371510920392,12.314632783729705,0.0,0.0,0.0,0.0,0.0,2.797118400404276e-10,0.0,0.0
6041,1,34.5,1.0087696821974834,13.964852947570344,0.0,0.0,0.0,0.0,0.0,5.64346369531858e-10,0.0,0.0
6042,1,34.5,1.010613894533527,14.762308230667193,0.0,0.0,-0.081,-0.001201,0.0,6.295884280835241e-10,0.0,0.0
6043,1,34.5,1.0099520712064518,14.939734756481277,0.0,0.0,-0.069,0.00509,0.0,6.664208088016437e-10,0.0,0.0
6051,1,34.5,0.9960118907686855,-0.8285760200427528,0.0,0.0,-0.152,0.0379,0.0,4.2621768459693244e-10,0.0,0.0
6052,1,34.5,1.0049164757371578,12.930626092607529,0.0,0.0,-0.21,0.0265,0.0,9.828274136511207e-10,0.0,0.0
6053,1,34.5,1.0232805352653929,13.102540211093727,0.0,0.0,-0.18899999999999997,0.0371,0.0,-8.117145714489265e-10,0.0,0.0
6057,1,34.5,1.018166745805619,15.816556108568177,0.0,0.0,-0.27899999999999997,0.0741,0.0,6.72964665457626e-10,0.0,0.0
6058,1,34.5,1.0212008655573175,14.670214199773133,0.0,0.0,0.0,0.0,0.0,5.784645135913337e-10,0.0,0.0
6059,1,230.0,1.0267916276390494,12.890588440361137,0.0,0.0,0.0,0.0,0.0,3.3074707213986465e-10,0.0,0.0
6065,1,34.5,1.0275634182155364,10.223033050878223,0.0,0.0,-0.168,0.0766,0.0,-1.1555763865008646e-7,0.0,0.0
6066,1,34.5,1.015145752542662,0.448333116402944,0.0,0.0,-0.28800000000000003,0.106,0.0,8.742924938403408e-10,0.0,0.0
6091,1,230.0,1.0256793959953723,8.373957612628187,0.0,0.0,0.0,0.0,0.0,-8.742440138969598e-10,0.0,0.0
6093,1,69.0,1.015310562916223,7.5076797915025635,0.0,0.0,0.24,0.004,0.0,-8.399737649622147e-10,-8.181820286623819e-9,-1.3636367144373035e-10
6101,1,230.0,1.0483326385907417,7.924986757743315,0.0,0.0,0.0,0.0,0.0,2.8458207273016678e-8,0.0,0.0
6103,1,69.0,0.992440971909639,9.51651392254903,0.0,0.0,0.0,0.0,0.0,2.877482531087586e-8,0.0,0.0
6105,1,12.0,0.9908846807680285,12.746620972591273,0.0,0.0,-0.324,0.0416,0.0,2.927100699853183e-8,0.0,0.0
6106,1,34.5,1.023667634926971,12.191266785459923,0.0,0.0,-0.29600000000000004,0.11599999999999999,0.0,-6.95088501898144e-10,0.0,0.0
6108,1,34.5,1.0281556998851435,10.118486036045342,0.0,0.0,-0.1,0.0329,0.0,-1.1338315994559085e-7,0.0,0.0
6112,1,69.0,1.0027373677112468,-3.6956304183768927,0.0,0.0,0.40399999999999997,0.028999999999999998,0.0,6.522050175121937e-10,-8.18181818795354e-9,-5.873087313134967e-10
6114,1,34.5,1.0007151334700521,0.07961423063255549,0.0,0.0,-0.09,0.0154,0.0,7.776827965787001e-10,0.0,0.0
6127,1,34.5,1.0087088888669131,14.393760939264183,0.0,0.0,-0.231,0.00407,0.0,9.023790869102324e-10,0.0,0.0
6129,1,34.5,1.004214145014014,13.535615031240601,0.0,0.0,-0.18,-0.00374,0.0,9.809986821798655e-10,0.0,0.0
6130,1,500.0,1.092564936739418,4.449658627515919,0.0,0.0,0.0,0.0,0.0,-4.339365528286723e-9,0.0,0.0
6131,1,230.0,1.0367548995308704,2.344125029524725,0.0,0.0,0.0,0.0,0.0,-1.908804390996821e-8,0.0,0.0
6132,1,230.0,1.0444417140105482,4.178757570373171,0.0,0.0,0.0,0.0,0.0,-5.613004258820071e-9,0.0,0.0
6133,1,69.0,1.038166342467166,0.23760887403664122,0.0,0.0,1.348,0.17800000000000002,0.0,-1.89833566701411e-8,-8.18182156397829e-9,-1.0803889008814063e-9
6136,1,34.5,0.9988013254046377,10.79245218147224,0.0,0.0,-0.036000000000000004,0.0002,0.0,7.998720433959509e-10,0.0,0.0
6140,1,500.0,1.0913562057050916,6.696868408258078,0.0,0.0,0.0,0.0,0.0,7.929994139941583e-10,0.0,0.0
6141,1,230.0,1.0267431128370308,7.287096227915625,0.0,0.0,0.0,0.0,0.0,2.199154354770054e-10,0.0,0.0
6142,1,138.0,0.9996715362661959,8.36930765099053,0.0,0.0,0.0,0.0,0.0,8.002568753898474e-10,0.0,0.0
6143,1,69.0,1.0032709538787061,9.474935388553611,0.0,0.0,0.0,0.0,0.0,2.4607485081771943e-10,0.0,0.0
6145,1,34.5,1.0004680289445438,13.79238773779527,0.0,0.0,-0.18,0.0245,0.0,2.554085802009181e-10,0.0,0.0
6146,1,230.0,1.0375860287743026,2.9614472485839163,0.0,0.0,0.0,0.0,0.0,-1.8887053693401178e-8,0.0,0.0
6149,1,34.5,1.0300155945216456,5.1442996439963355,0.0,0.0,0.0,0.0,0.0,-1.850298626036758e-8,0.0,0.0
6150,1,34.5,1.0331718790526514,6.276068186800153,0.0,0.0,-0.43700000000000006,0.00462,0.0,-1.8433338617213773e-8,0.0,0.0
6160,1,34.5,1.0023027011228502,13.52685864669794,0.0,0.0,-0.435,0.049699999999999994,0.0,2.727207575187373e-10,0.0,0.0
6164,1,34.5,1.0013021420166692,12.864611304915327,0.0,0.0,-0.45,-0.009564,0.0,8.073346421519212e-10,0.0,0.0
6165,1,34.5,1.0027770437249333,12.670375118012549,0.0,0.0,-0.28800000000000003,0.00039,0.0,8.206467448102318e-10,0.0,0.0
6166,1,34.5,1.0056589552227573,11.491479404251058,0.0,0.0,-0.165,0.00521,0.0,9.600242690541444e-10,0.0,0.0
6167,1,34.5,0.992125687072861,11.438223247422552,0.0,0.0,-0.11,-0.024089999999999997,0.0,5.224831097388859e-10,0.0,0.0
6168,1,138.0,0.9997128760949057,8.396570753910597,0.0,0.0,0.0,0.0,0.0,8.003847062304181e-10,0.0,0.0
6184,1,138.0,1.0050267187706923,8.702435644528732,0.0,0.0,0.0,0.0,0.0,8.750595111811051e-10,0.0,0.0
6210,1,230.0,1.0355790452619849,8.145744134310519,0.0,0.0,0.0,0.0,0.0,5.760568089864814e-10,0.0,0.0
6211,1,69.0,1.0314808456950135,10.03273067887441,0.0,0.0,0.0,0.0,0.0,8.876121341498912e-10,0.0,0.0
6212,1,34.5,1.0282650154259418,10.46864343355205,0.0,0.0,0.0,0.0,0.0,1.0427798767735666e-9,0.0,0.0
6213,1,34.5,1.0257497190711755,11.358342833409296,0.0,0.0,-0.12,0.0338,0.0,1.215192469208701e-9,0.0,0.0
6214,1,69.0,1.027464122097145,13.901522368898837,0.0,0.0,-0.38799999999999996,0.0797,0.0,1.1463397201170458e-9,0.0,0.0
6215,1,34.5,1.0015451283765935,13.036267064070195,0.0,0.0,-0.16899999999999998,0.0339,0.0,2.9826072621748355e-10,0.0,0.0
6246,1,991.0,1.0100124545271734,6.737324229477551,0.0,0.0,0.0,0.0,0.0,2.4061033538227883e-10,0.0,0.0
6247,1,13.8,1.0100124544632694,6.737324229608304,0.0,0.0,0.0,0.0,0.0,2.3279934326429018e-10,0.0,0.0
6386,1,34.5,1.0030535934166942,4.124791723757929,0.0,0.0,-0.179,0.0192,0.0,-7.325687104605582e-10,0.0,0.0
6519,1,34.5,1.031762459972326,9.927382419062251,0.0,0.0,0.0,0.0,0.0,1.0718329217392192e-9,0.0,0.0
6530,1,230.0,1.021903701921967,-3.1472217015194723,0.0,0.0,0.0,0.0,0.0,4.642714954060201e-10,0.0,0.0
6533,1,34.5,1.0112398669999667,-1.4568879647632806,0.0,0.0,0.0,0.0,0.0,6.831150035285713e-10,0.0,0.0
6540,1,34.5,1.0154702236838309,-2.174586409999678,0.0,0.0,0.0,0.0,0.0,7.843036222116782e-10,0.0,0.0
6550,1,34.5,1.0083645892264144,-0.7628543521334287,0.0,0.0,-0.109,0.0364,0.0,7.226789279435653e-10,0.0,0.0
6576,1,34.5,1.020705329585869,14.689428851707012,0.0,0.0,0.0,0.0,0.0,5.599269550217456e-10,0.0,0.0
6616,1,230.0,0.9961207438798034,-1.640723555967449,0.0,0.0,0.0,0.0,0.0,-3.3964890076635856e-10,0.0,0.0
6618,1,34.5,1.013017675206663,-1.572007091249266,0.0,0.0,-0.063,0.0231,0.0,8.726609471459997e-10,0.0,0.0
6619,1,34.5,1.0283606141324666,10.913927556411917,0.0,0.0,-0.195,0.08689999999999999,0.0,1.2122632908483716e-9,0.0,0.0
6636,1,34.5,0.9984958333151942,0.9284497449053356,0.0,0.0,-0.33299999999999996,0.152,0.0,6.76033289574186e-10,0.0,0.0
6642,1,34.5,1.0175527540934113,15.852215710346131,0.0,0.0,-0.297,0.07400000000000001,0.0,6.481537749899485e-10,0.0,0.0
6644,1,34.5,1.0087837016532628,12.671717447017238,0.0,0.0,-0.084,0.00356,0.0,3.4952734201599324e-10,0.0,0.0
6649,1,230.0,1.0228699762735642,-2.49353224480757,0.0,0.0,0.0,0.0,0.0,6.422361869721646e-10,0.0,0.0
6650,1,34.5,1.000618013418001,-0.27945994901414983,0.0,0.0,0.0,0.0,0.0,6.664267425714683e-10,0.0,0.0
6653,1,12.0,1.0052270177442615,14.502540486763529,0.0,0.0,-0.27,0.0354,0.0,3.504826853675096e-10,0.0,0.0
6655,1,34.5,1.0181600383982303,-0.6479207985397835,0.0,0.0,0.0,0.0,0.0,8.21869155912628e-10,0.0,0.0
6659,1,34.5,1.028245028477053,11.288157480788348,0.0,0.0,-0.29600000000000004,0.113,0.0,-1.4147964099078506e-10,0.0,0.0
6676,1,34.5,1.0167409101196585,-1.831912995120535,0.0,0.0,0.0,0.0,0.0,1.070218101888698e-9,0.0,0.0
6678,1,34.5,1.023235047698419,-5.682357543143649,0.0,0.0,-0.159,0.17600000000000002,0.0,3.530975904535528e-8,0.0,0.0
6684,1,991.0,1.0154980453386946,7.665126901560802,0.0,0.0,0.0,0.0,0.0,-8.471821617108723e-10,0.0,0.0
6685,1,13.8,1.0154980456175113,7.665126901069869,0.0,0.0,0.0,0.0,0.0,-8.545493050801485e-10,0.0,0.0
6688,1,34.5,1.0198782071580457,16.917396662335484,0.0,0.0,-0.081,0.0121,0.0,1.0318189848609584e-9,0.0,0.0
6689,1,991.0,0.9917918092834713,9.656602534357393,0.0,0.0,0.0,0.0,0.0,2.879821034382453e-8,0.0,0.0
6690,1,13.8,0.9917918013332647,9.656602547639324,0.0,0.0,0.0,0.0,0.0,2.8790848669151814e-8,0.0,0.0
6692,1,34.5,0.9881460651647046,0.24328214584517727,0.0,0.0,0.0,0.0,0.0,-6.30085556957098e-10,0.0,0.0
6693,1,34.5,0.981967317503902,1.9593059264487884,0.0,0.0,-0.14400000000000002,0.0393,0.0,-7.968415298230543e-10,0.0,0.0
6734,1,230.0,1.0267557282797046,8.590818299258421,0.0,0.0,0.0,0.0,0.0,-7.856021437768333e-10,0.0,0.0
6735,1,34.5,1.029120670561073,10.36884160559102,0.0,0.0,0.0,0.0,0.0,-2.7366030350302284e-10,0.0,0.0
6742,1,34.5,1.0053751902326782,13.616420840667043,0.0,0.0,-0.18,0.0028000000000000004,0.0,9.947122060818013e-10,0.0,0.0
6751,1,34.5,1.0290296441752476,13.841825425491084,0.0,0.0,-0.395,0.0815,0.0,1.4399126182191183e-9,0.0,0.0
6759,1,230.0,0.9967296226634065,0.1897861718210599,0.0,0.0,0.0,0.0,0.0,-8.761869012281139e-10,0.0,0.0
6760,1,991.0,0.9971597815265101,-0.21204957821059778,0.0,0.0,0.0,0.0,0.0,-8.666039408278257e-10,0.0,0.0
6761,1,34.5,0.995080710692997,1.9281900490772172,0.0,0.0,0.0,0.0,0.0,-9.373021244065015e-10,0.0,0.0
6762,1,34.5,0.995799335746631,1.9124042100582177,0.0,0.0,0.0,0.0,0.0,-8.894722099909656e-10,0.0,0.0
6763,1,34.5,1.009010881684285,11.88771773599002,0.0,0.0,-0.09,0.025699999999999997,0.0,1.6707310225078134e-9,0.0,0.0
6764,1,230.0,0.9892598451324757,-1.9722609542483607,0.0,0.0,0.0,0.0,0.0,-8.355945108972189e-10,0.0,0.0
6765,1,34.5,0.9909839183737112,0.16574972944992142,0.0,0.0,0.0,0.0,0.0,-9.802336172838321e-10,0.0,0.0
6766,1,230.0,0.9973227804474779,-1.128376603476098,0.0,0.0,0.0,0.0,0.0,-1.7622788758268443e-10,0.0,0.0
6767,1,34.5,0.9890384259870879,0.9835962432903788,0.0,0.0,0.0,0.0,0.0,-3.6519950773930125e-10,0.0,0.0
6768,1,34.5,0.9863248075002439,1.949776601472817,0.0,0.0,-0.195,0.0547,0.0,-4.143500822943693e-10,0.0,0.0
6769,1,34.5,0.9984462524107278,9.91269248526717,0.0,0.0,0.0,0.0,0.0,8.179358999196986e-10,0.0,0.0
6770,1,230.0,0.9977746085925345,0.49899059655244876,0.0,0.0,0.0,0.0,0.0,-7.403801145114892e-10,0.0,0.0
6775,1,34.5,1.0007335174304297,14.368303272981587,0.0,0.0,-0.282,0.26,0.0,2.114974412858089e-9,0.0,0.0
6776,1,34.5,0.9936511591386616,11.626677470868481,0.0,0.0,-0.162,-0.01088,0.0,5.836581186233191e-10,0.0,0.0
6777,1,34.5,0.9923207624278925,1.0965517156901172,0.0,0.0,-0.17,0.00657,0.0,-1.0093149600408082e-9,0.0,0.0
6779,1,34.5,1.0174551936512,2.3898722262030634,0.0,0.0,0.0,0.0,0.0,-5.771736215626653e-10,0.0,0.0
6780,1,34.5,0.9976303948116522,2.3229323958110037,0.0,0.0,0.0,0.0,0.0,-7.455864805340358e-10,0.0,0.0
6781,1,34.5,0.9949021723249172,2.8399733674705594,0.0,0.0,-0.245,0.033,0.0,-9.53952213863343e-10,0.0,0.0
6782,1,34.5,1.0023017349101655,3.3236433664806935,0.0,0.0,-0.245,0.0226,0.0,-8.86291362174677e-10,0.0,0.0
6783,1,500.0,1.0936313007569973,7.564428495194774,0.0,0.0,0.0,0.0,0.0,6.997860265251958e-9,0.0,0.0
6790,1,34.5,1.0485397093833573,8.535018458854337,0.0,0.0,0.0,0.0,0.0,3.3536316173089127e-7,0.0,0.0
6791,1,34.5,1.0487844971864366,10.115468981362062,0.0,0.0,-0.18899999999999997,0.0444,0.0,3.4526293754689415e-7,0.0,0.0
6792,1,34.5,0.9905240513286888,0.9573474055409862,0.0,0.0,0.0,0.0,0.0,-3.0132255157223505e-10,0.0,0.0
6793,1,34.5,0.9901201272277991,2.6786245300779616,0.0,0.0,-0.226,0.0541,0.0,-3.54434266051152e-10,0.0,0.0
7033,1,15.0,1.0554749686009344,4.178757570373171,0.0,0.0,0.0,0.0,0.0,-5.615779672480029e-9,0.0,0.0
7039,1,15.7,1.10709360305562,-6.347832797818537,0.0,0.0,0.0,0.0,0.0,1.239617969632978e-5,0.0,0.0
7040,1,15.7,1.10709360305562,-6.347832797818537,0.0,0.0,0.0,0.0,0.0,1.2396179696330103e-5,0.0,0.0
7041,1,12.3,1.0080019516979102,-0.31587626850667266,0.0,0.0,0.0,0.0,0.0,1.230989326282397e-7,0.0,0.0
7042,1,12.3,1.0079977589818059,-0.31587626850667266,0.0,0.0,0.0,0.0,0.0,-1.9156736024042876e-7,0.0,0.0
7069,1,34.5,1.0155479132085472,11.646495366748042,0.0,0.0,-0.69,0.152,0.0,-4.754508223249577e-9,0.0,0.0
7108,1,34.5,1.0194137051515544,5.202991239865071,0.0,0.0,0.0,0.0,0.0,-8.211316301213266e-10,0.0,0.0
7109,1,34.5,0.9824817055687702,6.7100908661264045,0.0,0.0,-0.17300000000000001,0.26899999999999996,0.0,-1.5157248615514626e-9,0.0,0.0
7114,1,138.0,1.0183584415744782,4.306914921980351,0.0,0.0,0.0,0.0,0.0,-6.498281699690306e-10,0.0,0.0
7115,1,34.5,1.0292422184488217,5.2956961220882945,0.0,0.0,0.0,0.0,0.0,-2.41733055409352e-10,0.0,0.0
7116,1,34.5,1.0309270416079304,5.243072877685863,0.0,0.0,0.0,0.0,0.0,-1.546284981945049e-10,0.0,0.0
7117,1,34.5,0.9925301414143601,6.751751059403979,0.0,0.0,-0.145,0.23,0.0,-8.250705193908112e-10,0.0,0.0
7118,1,34.5,0.995208684875996,6.646671884496921,0.0,0.0,-0.138,0.21899999999999997,0.0,-6.494596361544602e-10,0.0,0.0
7151,1,34.5,1.0232409113999288,-5.682029205380318,0.0,0.0,-0.06,0.0,0.0,3.530986437292354e-8,0.0,0.0
7182,1,69.0,1.0140528936718325,9.421492816119198,0.0,0.0,0.21700000000000003,-0.006,0.0,2.7470739795894707e-9,-8.181825543656999e-9,2.262255910688571e-10
7184,1,230.0,1.0358836466033685,10.105605604996647,0.0,0.0,0.0,0.0,0.0,-9.68480754482101e-10,0.0,0.0
7185,1,34.5,1.0227947231075405,12.012537069333849,0.0,0.0,0.0,0.0,0.0,-7.28604235349147e-10,0.0,0.0
7199,1,34.5,1.0029422318445256,3.970697706624837,0.0,0.0,-0.165,0.0183,0.0,-7.31795403243658e-10,0.0,0.0
7230,1,991.0,1.006243053536478,10.828435926598797,0.0,0.0,0.0,0.0,0.0,4.0689278301592236e-9,0.0,0.0
7231,1,991.0,1.011781378739783,-7.647884513269312,0.0,0.0,0.0,0.0,0.0,-1.488758585234541e-9,0.0,0.0
7232,1,13.8,1.0117813792571553,-7.647884514942352,0.0,0.0,0.0,0.0,0.0,-1.4970761275350217e-9,0.0,0.0
7233,1,991.0,1.0117813787397831,-7.647884513269312,0.0,0.0,0.0,0.0,0.0,-1.4887585852345404e-9,0.0,0.0
7234,1,13.8,1.0117813792571555,-7.647884514942352,0.0,0.0,0.0,0.0,0.0,-1.497076127535022e-9,0.0,0.0
