ID_Barra,Tipo_Barra,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu,Folga_Ativa_SLP_pu
6638,1,1.0363904026256634,86.18308477875644,0.0,0.0,-0.8495,-0.008105,0.0,-0.00028288720702074273,-0.0001800267055893237
6639,1,1.0279451498753014,81.39649667647927,0.0,0.0,0.0,0.0,0.0,-0.00028140363090998523,-0.0001369570746669216
6640,1,1.033580288138299,68.71376017360141,0.0,0.0,0.0,0.0,0.0,-0.00022614888696535583,-2.6373169636775916e-5
6641,1,1.0255873433138334,72.68731005861872,0.0,0.0,0.0,0.0,0.0,-0.00023016559269170136,-5.9467818088236726e-5
6647,1,1.0339268185585828,86.17237948323707,0.0,0.0,-0.8578,-0.01088,0.0,-0.00028711108412497803,-0.0001807667541974981
6648,1,1.0326537556095121,84.46485499857377,0.0,0.0,-0.6746,-0.01199,0.0,-0.00028241806617507897,-0.00016558165561204345
6665,1,1.0292892425926403,76.09081445934926,0.0,0.0,0.0,0.0,0.0,-0.0002378435815497664,-8.498276835383559e-5
6666,1,1.027060080836804,81.10930473831534,0.0,0.0,0.0,0.0,0.0,-0.00024352569412652852,-0.0001272563063918842
6667,1,1.0258015172085078,80.771710647891,0.0,0.0,0.0,0.0,0.0,-0.00024396810454676163,-0.0001244304018762452
6668,1,1.0272376382379218,80.95935435999043,0.0,0.0,0.0,0.0,0.0,-0.00024323409826273166,-0.0001259545956116596
6669,1,1.0282395352357192,81.19271301636223,0.0,0.0,0.0,0.0,0.0,-0.00024274530090682687,-0.00012789495499759422
6670,1,1.0286490125991974,76.59481165079029,0.0,0.0,0.0,0.0,0.0,-0.00023877785110043258,-8.917543449806008e-5
6671,1,1.028362237388877,77.0826164517997,0.0,0.0,0.0,0.0,0.0,-0.00023944673150578803,-9.324558989693269e-5
6672,1,1.0398365529948874,84.81741857412996,0.0,0.0,-0.7132,-0.05598,0.0,-0.00024312736673622417,-0.0001562697724867454
6673,1,1.0405893229747307,84.83920393710362,0.0,0.0,-0.6556000000000001,-0.03999,0.0,-0.00024428435535955276,-0.00015569451880149797
